user,label,collection_datetime,device_timestamp,mag_x,mag_y,mag_z
ugur,1,2018-03-29 22:04:55,1627217121929,-6.1904907,16.970825,-35.377502
ugur,1,2018-03-29 22:04:55,1627164394898,-4.6966553,17.753601,-32.540894
ugur,1,2018-03-29 22:04:55,1627110225679,-5.4489136,17.726135,-33.963013
ugur,1,2018-03-29 22:04:55,1627056096304,-6.1935425,16.26587,-33.947754
ugur,1,2018-03-29 22:04:55,1627003245211,-5.4519653,18.443298,-34.6817
ugur,1,2018-03-29 22:04:55,1626949471773,-5.455017,19.161987,-35.40039
ugur,1,2018-03-29 22:04:55,1626897245627,-6.222534,18.45398,-33.972168
ugur,1,2018-03-29 22:04:55,1626844801773,-5.4733276,19.197083,-33.268738
ugur,1,2018-03-29 22:04:55,1626789934742,-4.737854,21.388245,-33.291626
ugur,1,2018-03-29 22:04:55,1626735787971,-5.493164,20.655823,-33.283997
ugur,1,2018-03-29 22:04:55,1626681607711,-3.1677246,19.181824,-34.68628
ugur,1,2018-03-29 22:04:55,1626627334950,-6.239319,20.617676,-35.417175
ugur,1,2018-03-29 22:04:55,1626573635784,-1.638794,19.186401,-34.683228
ugur,1,2018-03-29 22:04:55,1626520185836,-2.3757935,18.418884,-36.80725
ugur,1,2018-03-29 22:04:55,1626468465471,-0.9063721,22.094727,-35.424805
ugur,1,2018-03-29 22:04:55,1626415917242,-1.6296387,19.87915,-36.82251
ugur,1,2018-03-29 22:04:55,1626362650836,-0.881958,20.62378,-36.11908
ugur,1,2018-03-29 22:04:55,1626310308961,-3.1814575,20.628357,-35.412598
ugur,1,2018-03-29 22:04:55,1626257316774,-0.13275146,21.368408,-35.41565
ugur,1,2018-03-29 22:04:55,1626203525784,-3.1784058,21.333313,-36.84082
ugur,1,2018-03-29 22:04:55,1626149827034,-1.6586304,22.06726,-36.846924
ugur,1,2018-03-29 22:04:55,1626092777815,-3.9550781,21.354675,-35.421753
ugur,1,2018-03-29 22:04:55,1626038449690,-4.7454834,22.82257,-34.727478
ugur,1,2018-03-29 22:04:55,1625984696513,-3.9489746,21.342468,-36.131287
ugur,1,2018-03-29 22:04:55,1625931883909,-3.9627075,22.789001,-36.857605
ugur,1,2018-03-29 22:04:55,1625877358336,-3.9627075,22.789001,-36.857605
ugur,1,2018-03-29 22:04:55,1625823903232,-6.2301636,21.310425,-37.556458
ugur,1,2018-03-29 22:04:55,1625769840315,-4.6951294,21.304321,-38.264465
ugur,1,2018-03-29 22:04:55,1625717446201,-3.9398193,22.036743,-38.27057
ugur,1,2018-03-29 22:04:55,1625664470888,-5.4977417,24.21875,-38.29651
ugur,1,2018-03-29 22:04:55,1625610511149,-4.7210693,24.197388,-39.715576
ugur,1,2018-03-29 22:04:55,1625556464013,-3.1784058,24.884033,-42.562866
ugur,1,2018-03-29 22:04:55,1625504756461,-6.967163,21.965027,-41.827393
ugur,1,2018-03-29 22:04:55,1625452638805,-2.3529053,21.21582,-43.943787
ugur,1,2018-03-29 22:04:55,1625398912086,-0.8041382,19.763184,-43.925476
ugur,1,2018-03-29 22:04:55,1625345231826,-1.5731812,21.899414,-46.791077
ugur,1,2018-03-29 22:04:55,1625291325941,-0.04425049,21.905518,-46.78955
ugur,1,2018-03-29 22:04:55,1625236581826,-1.5701294,21.182251,-46.073914
ugur,1,2018-03-29 22:04:55,1625181240159,-1.5350342,20.405579,-48.90747
ugur,1,2018-03-29 22:04:55,1625129177972,-0.74005127,18.925476,-50.31128
ugur,1,2018-03-29 22:04:55,1625073362920,3.060913,19.691467,-48.892212
ugur,1,2018-03-29 22:04:55,1625019399899,-0.7675171,19.691467,-48.187256
ugur,1,2018-03-29 22:04:55,1624966443441,-0.009155273,19.7052,-47.476196
ugur,1,2018-03-29 22:04:55,1624914570680,0.045776367,16.046143,-48.146057
ugur,1,2018-03-29 22:04:55,1624862067555,0.022888184,16.799927,-46.73462
ugur,1,2018-03-29 22:04:55,1624808256722,-1.524353,18.25409,-46.751404
ugur,1,2018-03-29 22:04:55,1624754584639,-1.5182495,18.241882,-47.462463
ugur,1,2018-03-29 22:04:55,1624701605212,0.015258789,16.107178,-44.595337
ugur,1,2018-03-29 22:04:55,1624647545524,-0.0015258789,16.847229,-43.891907
ugur,1,2018-03-29 22:04:55,1624592234014,-1.5060425,16.79535,-46.736145
ugur,1,2018-03-29 22:04:55,1624537112920,-0.7659912,16.845703,-43.893433
ugur,1,2018-03-29 22:04:55,1624483715576,-0.8010864,19.04602,-43.206787
ugur,1,2018-03-29 22:04:55,1624429721358,-1.5563965,18.313599,-43.200684
ugur,1,2018-03-29 22:04:55,1624377551305,-1.5625,18.325806,-42.489624
ugur,1,2018-03-29 22:04:55,1624325121878,-0.016784668,17.588806,-43.190002
ugur,1,2018-03-29 22:04:55,1624272041462,-2.281189,15.393066,-43.170166
ugur,1,2018-03-29 22:04:55,1624216523962,-0.75531006,14.692688,-41.73889
ugur,1,2018-03-29 22:04:55,1624162264535,0.77056885,15.415955,-42.45453
ugur,1,2018-03-29 22:04:55,1624108030368,-1.5289307,15.420532,-41.748047
ugur,1,2018-03-29 22:04:55,1624055463233,-0.0061035156,14.015198,-38.88855
ugur,1,2018-03-29 22:04:55,1624001389431,-1.5258789,14.703369,-41.029358
ugur,1,2018-03-29 22:04:55,1623945948441,-1.5533447,15.467834,-38.90686
ugur,1,2018-03-29 22:04:55,1623888952504,-3.0822754,15.463257,-38.908386
ugur,1,2018-03-29 22:04:55,1623835945056,-4.6554565,16.964722,-36.08551
ugur,1,2018-03-29 22:04:55,1623782876097,-3.8909912,16.966248,-36.083984
ugur,1,2018-03-29 22:04:55,1623728789639,-7.7056885,17.64679,-38.22937
ugur,1,2018-03-29 22:04:55,1623675954743,-7.7194214,16.964722,-35.37903
ugur,1,2018-03-29 22:04:55,1623622761202,-7.7194214,16.964722,-35.37903
ugur,1,2018-03-29 22:04:55,1623567675056,-6.9595337,17.684937,-36.09619
ugur,1,2018-03-29 22:04:55,1623514665316,-6.2072754,17.712402,-34.674072
ugur,1,2018-03-29 22:04:55,1623461308025,-6.236267,19.900513,-34.698486
ugur,1,2018-03-29 22:04:55,1623404867452,-7.748413,17.730713,-33.25653
ugur,1,2018-03-29 22:04:55,1623351242973,-3.9260864,19.166565,-35.39734
ugur,1,2018-03-29 22:04:55,1623298179223,-5.484009,19.926453,-33.276367
ugur,1,2018-03-29 22:04:55,1623243616098,-3.9642334,20.661926,-33.28247
ugur,1,2018-03-29 22:04:55,1623189754691,-6.251526,20.64209,-33.996582
ugur,1,2018-03-29 22:04:55,1623136832608,-3.970337,20.672607,-32.57141
ugur,1,2018-03-29 22:04:55,1623081202087,-5.5023193,21.385193,-33.291626
ugur,1,2018-03-29 22:04:55,1623028881254,-3.1814575,20.628357,-35.412598
ugur,1,2018-03-29 22:04:55,1622974829691,-0.8972168,21.365356,-35.41565
ugur,1,2018-03-29 22:04:55,1622919577191,0.63171387,21.369934,-35.414124
ugur,1,2018-03-29 22:04:55,1622864546671,-0.8773804,19.906616,-35.40039
ugur,1,2018-03-29 22:04:55,1622808363389,-0.10070801,18.463135,-34.672546
ugur,1,2018-03-29 22:04:55,1622753903233,2.1820068,20.622253,-36.824036
ugur,1,2018-03-29 22:04:55,1622698800681,2.1743774,19.929504,-34.684753
ugur,1,2018-03-29 22:04:55,1622644241983,-0.89416504,20.648193,-34.698486
ugur,1,2018-03-29 22:04:55,1622590302244,-1.600647,17.692566,-36.798096
ugur,1,2018-03-29 22:04:55,1622536570942,-1.6235352,19.86847,-37.53357
ugur,1,2018-03-29 22:04:55,1622480643285,-0.10681152,19.89746,-36.109924
ugur,1,2018-03-29 22:04:55,1622428056775,-2.3910522,19.160461,-36.105347
ugur,1,2018-03-29 22:04:55,1622375119535,-0.8758545,20.611572,-36.828613
ugur,1,2018-03-29 22:04:55,1622318722713,-2.3986816,20.594788,-37.5412
ugur,1,2018-03-29 22:04:55,1622266119952,-1.6235352,19.86847,-37.53357
ugur,1,2018-03-29 22:04:55,1622213113338,0.6530762,20.617676,-36.827087
ugur,1,2018-03-29 22:04:55,1622161101515,0.6668091,19.169617,-36.10077
ugur,1,2018-03-29 22:04:55,1622108351463,5.2627563,18.457031,-36.08551
ugur,1,2018-03-29 22:04:55,1622054962348,4.524231,16.983032,-36.78131
ugur,1,2018-03-29 22:04:55,1622000984483,5.2734375,17.727661,-36.07788
ugur,1,2018-03-29 22:04:55,1621947108546,8.372498,15.525818,-37.469482
ugur,1,2018-03-29 22:04:55,1621891772921,10.72998,11.146545,-38.128662
ugur,1,2018-03-29 22:04:55,1621837313754,13.038635,10.412598,-38.82904
ugur,1,2018-03-29 22:04:55,1621783693911,13.851929,6.768799,-38.78784
ugur,1,2018-03-29 22:04:55,1621731216723,16.145325,6.776428,-38.783264
ugur,1,2018-03-29 22:04:55,1621677662921,17.703247,4.5928955,-38.757324
ugur,1,2018-03-29 22:04:55,1621625404536,17.752075,0.9475708,-38.71765
ugur,1,2018-03-29 22:04:55,1621570630473,19.348145,-4.1534424,-38.661194
ugur,1,2018-03-29 22:04:55,1621516971984,17.822266,-4.875183,-37.94403
ugur,1,2018-03-29 22:04:55,1621463834119,17.080688,-5.632019,-39.35852
ugur,1,2018-03-29 22:04:55,1621409750890,17.10968,-9.242249,-37.187195
ugur,1,2018-03-29 22:04:55,1621356486463,15.545654,-5.6243896,-38.650513
ugur,1,2018-03-29 22:04:55,1621303381307,15.5807495,-7.824707,-39.33716
ugur,1,2018-03-29 22:04:55,1621248565734,15.551758,-5.6365967,-39.361572
ugur,1,2018-03-29 22:04:55,1621195644640,15.545654,-5.6243896,-38.650513
ugur,1,2018-03-29 22:04:55,1621141871463,15.545654,-5.6243896,-38.650513
ugur,1,2018-03-29 22:04:55,1621085523755,14.790344,-6.3568115,-38.64441
ugur,1,2018-03-29 22:04:55,1621029744067,14.810181,-7.8155518,-38.627625
ugur,1,2018-03-29 22:04:55,1620976473286,15.589905,-8.554077,-39.32953
ugur,1,2018-03-29 22:04:55,1620923088078,14.016724,-5.630493,-38.653564
ugur,1,2018-03-29 22:04:55,1620869111255,15.5685425,-7.800293,-37.916565
ugur,1,2018-03-29 22:04:55,1620815224224,15.586853,-9.259033,-37.901306
ugur,1,2018-03-29 22:04:55,1620761048859,14.054871,-8.547974,-38.62152
ugur,1,2018-03-29 22:04:55,1620706988338,16.362,-9.986877,-37.89215
ugur,1,2018-03-29 22:04:55,1620651701567,15.615845,-11.447144,-37.876892
ugur,1,2018-03-29 22:04:55,1620595140578,14.071655,-10.71167,-37.176514
ugur,1,2018-03-29 22:04:55,1620541775734,15.620422,-12.164307,-37.158203
ugur,1,2018-03-29 22:04:55,1620488914432,14.810181,-7.8155518,-38.627625
ugur,1,2018-03-29 22:04:55,1620436323963,14.048767,-8.535767,-37.91046
ugur,1,2018-03-29 22:04:55,1620383029067,14.823914,-10.684204,-35.754395
ugur,1,2018-03-29 22:04:55,1620328657505,16.329956,-8.503723,-36.486816
ugur,1,2018-03-29 22:04:55,1620275362870,16.345215,-9.2453,-37.18872
ugur,1,2018-03-29 22:04:55,1620221714797,17.87262,-9.945679,-35.757446
ugur,1,2018-03-29 22:04:55,1620167017870,17.875671,-10.662842,-35.040283
ugur,1,2018-03-29 22:04:55,1620114895057,17.855835,-9.204102,-35.055542
ugur,1,2018-03-29 22:04:55,1620060869224,18.640137,-10.65979,-35.038757
ugur,1,2018-03-29 22:04:55,1620007386515,17.097473,-9.217834,-35.7666
ugur,1,2018-03-29 22:04:55,1619953869797,19.37561,-8.468628,-35.061646
ugur,1,2018-03-29 22:04:55,1619902056203,17.837524,-7.7453613,-35.0708
ugur,1,2018-03-29 22:04:55,1619844232557,19.337463,-6.9747925,-32.94525
ugur,1,2018-03-29 22:04:55,1619788896672,17.858887,-8.49762,-36.483765
ugur,1,2018-03-29 22:04:55,1619734857245,18.6203,-9.20105,-35.054016
ugur,1,2018-03-29 22:04:55,1619680724901,17.832947,-7.0281982,-35.78949
ugur,1,2018-03-29 22:04:55,1619628181828,18.600464,-6.3201904,-37.217712
ugur,1,2018-03-29 22:04:55,1619574166255,17.062378,-5.595398,-37.226868
ugur,1,2018-03-29 22:04:55,1619520632349,17.845154,-7.0510864,-37.210083
ugur,1,2018-03-29 22:04:55,1619467679068,18.617249,-8.483887,-35.772705
ugur,1,2018-03-29 22:04:55,1619412279953,17.112732,-8.5372925,-38.616943
ugur,1,2018-03-29 22:04:55,1619358950682,17.845154,-7.0510864,-37.210083
ugur,1,2018-03-29 22:04:55,1619307366984,18.615723,-7.0617676,-37.919617
ugur,1,2018-03-29 22:04:55,1619254348912,17.842102,-6.3339233,-37.928772
ugur,1,2018-03-29 22:04:55,1619199486828,17.06543,-6.312561,-36.509705
ugur,1,2018-03-29 22:04:55,1619146701099,17.83905,-7.0404053,-36.50055
ugur,1,2018-03-29 22:04:55,1619091241776,20.155334,-7.785034,-37.908936
ugur,1,2018-03-29 22:04:55,1619037197818,20.184326,-9.973145,-37.886047
ugur,1,2018-03-29 22:04:55,1618984073547,20.135498,-6.326294,-37.92572
ugur,1,2018-03-29 22:04:55,1618931186464,20.899963,-6.323242,-37.924194
ugur,1,2018-03-29 22:04:55,1618877326724,20.13855,-7.043457,-37.20703
ugur,1,2018-03-29 22:04:55,1618823591099,18.603516,-7.0373535,-36.499023
ugur,1,2018-03-29 22:04:55,1618760305787,20.117188,-4.8675537,-37.94098
ugur,1,2018-03-29 22:04:55,1618705623651,19.361877,-5.5999756,-37.934875
ugur,1,2018-03-29 22:04:55,1618652384797,20.858765,-4.1122437,-36.52649
ugur,1,2018-03-29 22:04:55,1618598103443,19.351196,-4.8706055,-37.942505
ugur,1,2018-03-29 22:04:55,1618544459954,20.880127,-3.4423828,-40.086365
ugur,1,2018-03-29 22:04:55,1618491430839,19.36493,-4.8950195,-39.3631
ugur,1,2018-03-29 22:04:55,1618436785006,18.571472,-2.708435,-39.387512
ugur,1,2018-03-29 22:04:55,1618382166047,19.36493,-4.8950195,-39.3631
ugur,1,2018-03-29 22:04:55,1618328164224,19.371033,-4.9057007,-40.074158
ugur,1,2018-03-29 22:04:55,1618273906516,20.899963,-4.901123,-40.071106
ugur,1,2018-03-29 22:04:55,1618219565266,18.61267,-4.9209595,-40.785217
ugur,1,2018-03-29 22:04:55,1618167473339,17.851257,-5.6411743,-40.068054
ugur,1,2018-03-29 22:04:55,1618114180422,17.863464,-5.6655884,-41.488647
ugur,1,2018-03-29 22:04:55,1618059598756,18.614197,-4.2160034,-42.21344
ugur,1,2018-03-29 22:04:55,1618005736672,17.089844,-4.937744,-41.497803
ugur,1,2018-03-29 22:04:55,1617953267558,17.137146,-8.584595,-41.45813
ugur,1,2018-03-29 22:04:55,1617898638704,19.395447,-6.376648,-40.768433
ugur,1,2018-03-29 22:04:55,1617845785423,18.637085,-6.3919067,-41.479492
ugur,1,2018-03-29 22:04:55,1617791283183,19.430542,-8.576965,-41.45508
ugur,1,2018-03-29 22:04:55,1617735523079,18.656921,-7.850647,-41.464233
ugur,1,2018-03-29 22:04:55,1617681462089,19.404602,-5.683899,-42.907715
ugur,1,2018-03-29 22:04:55,1617627729641,18.65387,-7.133484,-42.181396
ugur,1,2018-03-29 22:04:55,1617574094589,21.670532,-4.9102783,-40.78064
ugur,1,2018-03-29 22:04:55,1617518562923,18.637085,-6.3919067,-41.479492
ugur,1,2018-03-29 22:04:55,1617463540110,19.384766,-4.2251587,-42.922974
ugur,1,2018-03-29 22:04:55,1617409764121,19.40155,-4.966736,-43.624878
ugur,1,2018-03-29 22:04:55,1617357610110,20.15686,-5.656433,-41.485596
ugur,1,2018-03-29 22:04:55,1617300689642,19.395447,-4.954529,-42.915344
ugur,1,2018-03-29 22:04:55,1617247296308,18.661499,-6.439209,-44.32068
ugur,1,2018-03-29 22:04:55,1617193716569,19.410706,-5.696106,-43.61725
ugur,1,2018-03-29 22:04:55,1617139584954,17.913818,-7.183838,-45.02411
ugur,1,2018-03-29 22:04:55,1617084154590,17.89093,-6.4300537,-43.611145
ugur,1,2018-03-29 22:04:55,1617030407819,17.14325,-7.1746826,-44.3161
ugur,1,2018-03-29 22:04:55,1616975435892,17.897034,-6.4422607,-44.322205
ugur,1,2018-03-29 22:04:55,1616920748965,18.640137,-5.6869507,-42.907715
ugur,1,2018-03-29 22:04:55,1616866514433,17.89093,-6.4300537,-43.611145
ugur,1,2018-03-29 22:04:55,1616812096413,17.149353,-8.609009,-42.878723
ugur,1,2018-03-29 22:04:55,1616759254225,17.919922,-8.618164,-43.588257
ugur,1,2018-03-29 22:04:55,1616705937715,20.211792,-9.315491,-42.155457
ugur,1,2018-03-29 22:04:55,1616648774694,18.69049,-8.627319,-44.29779
ugur,1,2018-03-29 22:04:55,1616595264954,20.239258,-10.081482,-44.27948
ugur,1,2018-03-29 22:04:55,1616542023548,22.4823,-7.131958,-42.886353
ugur,1,2018-03-29 22:04:55,1616488020058,21.751404,-7.911682,-45.721436
ugur,1,2018-03-29 22:04:55,1616436450631,19.448853,-8.613586,-43.585205
ugur,1,2018-03-29 22:04:55,1616384042454,21.762085,-10.063171,-43.566895
ugur,1,2018-03-29 22:04:55,1616329935111,21.72699,-7.86438,-42.88025
ugur,1,2018-03-29 22:04:55,1616274368600,20.94574,-5.7022095,-44.325256
ugur,1,2018-03-29 22:04:55,1616220489277,20.178223,-6.4102173,-42.89856
ugur,1,2018-03-29 22:04:55,1616167219538,20.948792,-6.4193726,-43.606567
ugur,1,2018-03-29 22:04:55,1616112887402,19.422913,-5.718994,-45.03784
ugur,1,2018-03-29 22:04:55,1616058667611,20.167542,-4.258728,-45.0531
ugur,1,2018-03-29 22:04:55,1616005378913,17.881775,-5.7006836,-43.6203
ugur,1,2018-03-29 22:04:55,1615953394277,17.913818,-7.183838,-45.02411
ugur,1,2018-03-29 22:04:55,1615900191465,19.403076,-4.260254,-45.054626
ugur,1,2018-03-29 22:04:55,1615847899798,17.900085,-5.7373047,-45.750427
ugur,1,2018-03-29 22:04:55,1615794743496,17.141724,-5.7510376,-46.463013
ugur,1,2018-03-29 22:04:55,1615741164590,17.10968,-4.269409,-45.05768
ugur,1,2018-03-29 22:04:55,1615687307871,15.597534,-5.015564,-45.762634
ugur,1,2018-03-29 22:04:55,1615633588444,18.629456,-3.5339355,-45.06378
ugur,1,2018-03-29 22:04:55,1615580304017,18.66455,-5.734253,-45.750427
ugur,1,2018-03-29 22:04:55,1615527184382,14.836121,-5.735779,-45.04547
ugur,1,2018-03-29 22:04:55,1615475127871,14.839172,-6.452942,-44.326782
ugur,1,2018-03-29 22:04:55,1615422367663,20.17517,-5.693054,-43.615723
ugur,1,2018-03-29 22:04:55,1615367400059,18.632507,-4.2510986,-44.345093
ugur,1,2018-03-29 22:04:55,1615313541205,18.626404,-4.2388916,-43.634033
ugur,1,2018-03-29 22:04:55,1615259918496,17.87262,-4.9713135,-43.62793
ugur,1,2018-03-29 22:04:55,1615206829590,17.100525,-3.540039,-45.065308
ugur,1,2018-03-29 22:04:55,1615154720580,17.852783,-3.5125732,-43.64319
ugur,1,2018-03-29 22:04:55,1615102392715,18.655396,-5.004883,-45.758057
ugur,1,2018-03-29 22:04:55,1615049640163,18.644714,-4.2755127,-45.765686
ugur,1,2018-03-29 22:04:55,1614997127767,17.115784,-4.2800903,-45.768738
ugur,1,2018-03-29 22:04:55,1614944835997,17.886353,-4.2907715,-46.476746
ugur,1,2018-03-29 22:04:55,1614889622663,16.33606,-3.541565,-45.066833
ugur,1,2018-03-29 22:04:55,1614836076257,18.644714,-4.2755127,-45.765686
ugur,1,2018-03-29 22:04:55,1614783452872,18.661499,-6.439209,-44.32068
ugur,1,2018-03-29 22:04:55,1614731106726,14.897156,-9.405518,-46.42639
ugur,1,2018-03-29 22:04:55,1614676433393,13.389587,-11.587524,-45.695496
ugur,1,2018-03-29 22:04:55,1614624190372,14.183044,-13.772583,-45.669556
ugur,1,2018-03-29 22:04:55,1614571137403,13.441467,-15.951538,-44.937134
ugur,1,2018-03-29 22:04:55,1614516894955,10.438538,-19.619751,-45.6131
ugur,1,2018-03-29 22:04:55,1614462789122,8.161926,-21.792603,-44.171143
ugur,1,2018-03-29 22:04:55,1614408999695,7.4142456,-23.95935,-42.72766
ugur,1,2018-03-29 22:04:55,1614354715059,4.374695,-25.428772,-42.71698
ugur,1,2018-03-29 22:04:55,1614300802455,3.604126,-25.41809,-42.007446
ugur,1,2018-03-29 22:04:55,1614246596882,0.5493164,-26.145935,-41.29486
ugur,1,2018-03-29 22:04:55,1614193124799,-3.2791138,-26.14746,-40.589905
ugur,1,2018-03-29 22:04:55,1614138399539,-3.2409668,-27.642822,-42.704773
ugur,1,2018-03-29 22:04:55,1614085914226,-4.046631,-25.43335,-41.308594
ugur,1,2018-03-29 22:04:55,1614031965789,-5.5633545,-25.462341,-42.73224
ugur,1,2018-03-29 22:04:55,1613978645059,-7.104492,-25.44403,-41.314697
ugur,1,2018-03-29 22:04:55,1613925542716,-7.8918457,-23.269653,-42.048645
ugur,1,2018-03-29 22:04:55,1613869663705,-8.656311,-23.272705,-42.05017
ugur,1,2018-03-29 22:04:55,1613817363757,-7.8918457,-23.269653,-42.048645
ugur,1,2018-03-29 22:04:55,1613765152768,-8.679199,-22.51892,-40.637207
ugur,1,2018-03-29 22:04:55,1613711097247,-10.153198,-26.184082,-41.31012
ugur,1,2018-03-29 22:04:55,1613656977039,-10.9436035,-23.292542,-42.764282
ugur,1,2018-03-29 22:04:55,1613604487976,-10.929871,-26.16272,-39.891052
ugur,1,2018-03-29 22:04:55,1613549470320,-10.972595,-22.528076,-40.641785
ugur,1,2018-03-29 22:04:55,1613496135841,-11.7248535,-22.554016,-42.062378
ugur,1,2018-03-29 22:04:55,1613443253810,-9.458923,-21.780396,-39.93683
ugur,1,2018-03-29 22:04:55,1613379835528,-9.442139,-23.944092,-38.49182
ugur,1,2018-03-29 22:04:55,1613326449591,-9.460449,-23.908997,-36.36017
ugur,1,2018-03-29 22:04:55,1613273994747,-10.971069,-23.950195,-38.494873
ugur,1,2018-03-29 22:04:55,1613219666362,-7.899475,-25.386047,-37.76245
ugur,1,2018-03-29 22:04:55,1613166636258,-7.1640015,-24.61853,-35.638428
ugur,1,2018-03-29 22:04:55,1613113492820,-7.9467773,-23.162842,-35.655212
ugur,1,2018-03-29 22:04:55,1613061353601,-6.4086914,-23.886108,-35.646057
ugur,1,2018-03-29 22:04:55,1613006844747,-9.463501,-24.613953,-34.931946
ugur,1,2018-03-29 22:04:55,1612952735841,-8.686829,-24.635315,-36.351013
ugur,1,2018-03-29 22:04:55,1612898906987,-7.1640015,-24.61853,-35.638428
ugur,1,2018-03-29 22:04:55,1612844792456,-6.440735,-20.980835,-36.387634
ugur,1,2018-03-29 22:04:55,1612791012560,-5.705261,-20.213318,-34.26361
ugur,1,2018-03-29 22:04:55,1612736791206,-6.44989,-21.67511,-34.248352
ugur,1,2018-03-29 22:04:55,1612683144331,-6.452942,-20.95642,-34.96704
ugur,1,2018-03-29 22:04:55,1612630091362,-4.9301147,-20.939636,-34.254456
ugur,1,2018-03-29 22:04:55,1612574865372,-5.6884766,-20.954895,-34.965515
ugur,1,2018-03-29 22:04:55,1612521666831,-5.6915283,-21.659851,-33.537292
ugur,1,2018-03-29 22:04:55,1612467337925,-6.4422607,-23.109436,-32.8125
ugur,1,2018-03-29 22:04:55,1612414120216,-7.2296143,-22.358704,-31.399536
ugur,1,2018-03-29 22:04:55,1612361189435,-8.000183,-22.349548,-30.691528
ugur,1,2018-03-29 22:04:55,1612305724956,-9.561157,-20.870972,-29.28772
ugur,1,2018-03-29 22:04:55,1612252614696,-8.773804,-21.621704,-30.700684
ugur,1,2018-03-29 22:04:55,1612199034018,-10.296631,-21.640015,-31.413269
ugur,1,2018-03-29 22:04:55,1612144221518,-9.558105,-20.166016,-30.717468
ugur,1,2018-03-29 22:04:55,1612089269956,-10.314941,-21.603394,-29.281616
ugur,1,2018-03-29 22:04:55,1612035097248,-10.343933,-20.838928,-27.157593
ugur,1,2018-03-29 22:04:55,1611981288394,-11.08551,-21.594238,-28.572083
ugur,1,2018-03-29 22:04:55,1611927749383,-11.076355,-22.323608,-28.564453
ugur,1,2018-03-29 22:04:55,1611874508810,-11.846924,-23.736572,-25.708008
ugur,1,2018-03-29 22:04:55,1611818224019,-7.998657,-23.771667,-28.544617
ugur,1,2018-03-29 22:04:55,1611763901571,-10.28595,-25.213623,-27.11029
ugur,1,2018-03-29 22:04:55,1611709231050,-9.510803,-25.941467,-27.101135
ugur,1,2018-03-29 22:04:55,1611656359904,-7.2052,-27.380371,-26.371765
ugur,1,2018-03-29 22:04:55,1611604132404,-6.4224243,-27.412415,-28.501892
ugur,1,2018-03-29 22:04:55,1611550629331,-4.899597,-25.97351,-29.936218
ugur,1,2018-03-29 22:04:55,1611498496050,-7.182312,-28.13263,-27.784729
ugur,1,2018-03-29 22:04:55,1611446029592,-4.1503906,-25.228882,-29.232788
ugur,1,2018-03-29 22:04:55,1611393389540,-3.3996582,-25.202942,-27.810669
ugur,1,2018-03-29 22:04:55,1611337494748,-4.9438477,-23.043823,-29.257202
ugur,1,2018-03-29 22:04:55,1611283832508,-1.1245728,-23.736572,-27.822876
ugur,1,2018-03-29 22:04:55,1611229663915,-2.6855469,-22.259521,-26.420593
ugur,1,2018-03-29 22:04:55,1611176959383,-4.9850464,-22.254944,-25.714111
ugur,1,2018-03-29 22:04:55,1611122023550,-1.9363403,-21.514893,-25.717163
ugur,1,2018-03-29 22:04:55,1611067344488,-3.5049438,-18.603516,-25.750732
ugur,1,2018-03-29 22:04:55,1611015025790,-5.7876587,-19.340515,-25.746155
ugur,1,2018-03-29 22:04:55,1610962195373,-3.5003662,-19.320679,-25.032043
ugur,1,2018-03-29 22:04:55,1610898630061,-5.79834,-18.611145,-25.753784
ugur,1,2018-03-29 22:04:55,1610844457561,-5.0354004,-19.31305,-24.324036
ugur,1,2018-03-29 22:04:55,1610790786623,-8.857727,-19.326782,-24.33014
ugur,1,2018-03-29 22:04:55,1610736670634,-7.3165894,-20.767212,-23.602295
ugur,1,2018-03-29 22:04:55,1610682865842,-7.2875977,-22.955322,-23.57788
ugur,1,2018-03-29 22:04:55,1610628710842,-8.035278,-23.699951,-24.281311
ugur,1,2018-03-29 22:04:55,1610575691154,-8.02002,-24.441528,-24.984741
ugur,1,2018-03-29 22:04:55,1610522461623,-8.79364,-23.71521,-24.993896
ugur,1,2018-03-29 22:04:55,1610469924123,-8.013916,-24.453735,-25.694275
ugur,1,2018-03-29 22:04:55,1610418147405,-7.9940796,-25.912476,-25.679016
ugur,1,2018-03-29 22:04:55,1610364101623,-8.023071,-23.724365,-25.701904
ugur,1,2018-03-29 22:04:55,1610308414019,-7.998657,-25.193787,-26.39618
ugur,1,2018-03-29 22:04:55,1610254255269,-10.307312,-24.461365,-25.697327
ugur,1,2018-03-29 22:04:55,1610197460113,-11.805725,-25.949097,-27.105713
ugur,1,2018-03-29 22:04:55,1610142335634,-10.279846,-25.22583,-27.82135
ugur,1,2018-03-29 22:04:55,1610086725842,-9.53064,-24.482727,-27.11792
ugur,1,2018-03-29 22:04:55,1610033044123,-9.516907,-25.92926,-26.391602
ugur,1,2018-03-29 22:04:55,1609979289436,-9.5047,-27.375793,-25.665283
ugur,1,2018-03-29 22:04:55,1609927304905,-11.024475,-26.687622,-27.806091
ugur,1,2018-03-29 22:04:55,1609874875790,-9.509277,-25.234985,-28.530884
ugur,1,2018-03-29 22:04:55,1609821474801,-11.062622,-25.19226,-25.691223
ugur,1,2018-03-29 22:04:55,1609767888186,-11.054993,-23.077393,-29.977417
ugur,1,2018-03-29 22:04:55,1609715215946,-11.08551,-23.016357,-26.42517
